CustomerId,Date,Transaction Details,Type,Amount,Balance,Category
C6,16-11-2024,UPI/General Txn,CREDIT,2101.89,85421.44,General
C6,16-11-2024,UPI/General Txn,CREDIT,3229.11,8537.83,General
C6,17-11-2024,UPI/General Txn,DEBIT,4605.66,21185.2,General
C6,17-11-2024,UPI/General Txn,CREDIT,1331.02,34872.88,General
C6,17-11-2024,UPI/General Txn,CREDIT,2207.41,86773.44,General
C6,17-11-2024,UPI/General Txn,CREDIT,2708.22,55856.66,General
C6,17-11-2024,UPI/General Txn,DEBIT,4871.14,37481.08,General
C6,17-11-2024,UPI/General Txn,DEBIT,1397.16,31666.53,General
C6,17-11-2024,UPI/General Txn,DEBIT,704.69,50842.81,General
C6,17-11-2024,UPI/General Txn,CREDIT,4405.38,79894.68,General
C6,18-11-2024,UPI/General Txn,CREDIT,331.03,26192,General
C6,18-11-2024,UPI/General Txn,CREDIT,3298.82,65568.5,General
C6,18-11-2024,UPI/General Txn,DEBIT,1758.84,87117.16,General
C6,18-11-2024,UPI/General Txn,DEBIT,4243,12028.96,General
C6,18-11-2024,UPI/General Txn,DEBIT,4727.88,93530.82,General
C6,18-11-2024,UPI/General Txn,CREDIT,4925.15,77205.34,General
C6,18-11-2024,UPI/General Txn,CREDIT,3112.41,68535.04,General
C6,18-11-2024,UPI/General Txn,DEBIT,3141.87,45624.26,General
C6,18-11-2024,UPI/General Txn,CREDIT,4515.73,76651.57,General
C6,18-11-2024,UPI/General Txn,CREDIT,1290.19,64861.43,General
C6,19-11-2024,UPI/General Txn,DEBIT,2497.5,19971.19,General
C6,19-11-2024,UPI/General Txn,CREDIT,4179.76,68823.22,General
C6,19-11-2024,UPI/General Txn,CREDIT,4116.27,36009.39,General
C6,19-11-2024,UPI/General Txn,DEBIT,161.82,80318.42,General
C6,19-11-2024,UPI/General Txn,CREDIT,429.63,96269.3,General
C6,19-11-2024,UPI/General Txn,CREDIT,4150.84,33566.18,General
C6,19-11-2024,UPI/General Txn,DEBIT,3213.17,39274.69,General
C6,19-11-2024,UPI/General Txn,DEBIT,4972.22,33174.97,General
C6,19-11-2024,UPI/General Txn,DEBIT,2772.06,27409.77,General
C6,20-11-2024,UPI/General Txn,DEBIT,1722.02,88228.56,General
C6,20-11-2024,UPI/General Txn,DEBIT,157.89,51955.52,General
C6,20-11-2024,UPI/General Txn,CREDIT,3604.26,44613.62,General
C6,20-11-2024,UPI/General Txn,DEBIT,2575.27,84413.46,General
C6,20-11-2024,UPI/General Txn,DEBIT,1792.17,28606.56,General
C6,20-11-2024,UPI/General Txn,CREDIT,1346.53,26903.62,General
C6,20-11-2024,UPI/General Txn,DEBIT,2194.74,82125.48,General
C6,20-11-2024,UPI/General Txn,DEBIT,4407.14,48036.03,General
C6,20-11-2024,UPI/General Txn,CREDIT,3135.75,70753.1,General
C6,21-11-2024,UPI/General Txn,CREDIT,625.05,24851.43,General
C6,21-11-2024,UPI/General Txn,DEBIT,3019.21,54126.46,General
C6,21-11-2024,UPI/General Txn,CREDIT,4805.69,87539.21,General
C6,21-11-2024,UPI/General Txn,CREDIT,3703.17,98829.03,General
C6,21-11-2024,UPI/General Txn,DEBIT,2685.7,88595.12,General
C6,21-11-2024,UPI/General Txn,DEBIT,3845.24,31301.43,General
C6,21-11-2024,UPI/General Txn,CREDIT,4927.89,58298.74,General
C6,21-11-2024,UPI/General Txn,CREDIT,750.94,11360.76,General
C6,21-11-2024,UPI/General Txn,DEBIT,4214.75,26125.52,General
C6,21-11-2024,UPI/General Txn,DEBIT,1239.5,86322.94,General
C6,21-11-2024,UPI/General Txn,CREDIT,4933.83,71336.79,General
C6,21-11-2024,UPI/General Txn,DEBIT,957.64,90551.3,General
C6,22-11-2024,UPI/General Txn,CREDIT,3278.62,17110.67,General
C6,22-11-2024,UPI/General Txn,DEBIT,1253.78,15943.84,General
C6,22-11-2024,UPI/General Txn,CREDIT,652.38,3978.27,General
C6,22-11-2024,UPI/General Txn,DEBIT,4607.76,94426.44,General
C6,22-11-2024,UPI/General Txn,DEBIT,2876.25,52191.03,General
C6,22-11-2024,UPI/General Txn,DEBIT,2621.95,71457.38,General
C6,22-11-2024,UPI/General Txn,DEBIT,2829.52,17610.54,General
C6,22-11-2024,UPI/General Txn,DEBIT,693.52,2475.38,General
C6,22-11-2024,UPI/General Txn,DEBIT,1227.1,2611.47,General
C6,22-11-2024,UPI/General Txn,CREDIT,3489.16,46669.6,General
C6,22-11-2024,UPI/General Txn,DEBIT,1959.07,91094.03,General
C6,22-11-2024,UPI/General Txn,CREDIT,2588.82,71771.73,General
C6,23-11-2024,UPI/General Txn,DEBIT,154.9,81965.16,General
C6,23-11-2024,UPI/General Txn,CREDIT,1027.82,79889.1,General
C6,23-11-2024,UPI/General Txn,DEBIT,1514.94,89876.37,General
C6,23-11-2024,UPI/General Txn,CREDIT,1517.88,65337.69,General
C6,23-11-2024,UPI/General Txn,DEBIT,3241.65,59373.63,General
C6,23-11-2024,UPI/General Txn,CREDIT,3800.07,28359.99,General
C6,23-11-2024,UPI/General Txn,DEBIT,3936.89,20303.75,General
C6,23-11-2024,UPI/General Txn,CREDIT,1615.72,83373.7,General
C6,24-11-2024,UPI/General Txn,DEBIT,270.86,73600.19,General
C6,24-11-2024,UPI/General Txn,CREDIT,4973.47,83694.81,General
C6,24-11-2024,UPI/General Txn,DEBIT,2080.96,1347.32,General
C6,24-11-2024,UPI/General Txn,CREDIT,4105.11,94402.38,General
C6,24-11-2024,UPI/General Txn,CREDIT,4767.23,44315.95,General
C6,24-11-2024,UPI/General Txn,DEBIT,465.21,90391,General
C6,24-11-2024,UPI/General Txn,CREDIT,325.78,97271.97,General
C6,24-11-2024,UPI/General Txn,CREDIT,3375.37,27598.58,General
C6,25-11-2024,NEFT/FACTORY WAGE,CREDIT,8000,91697.85,Salary
C6,25-11-2024,UPI/General Txn,DEBIT,1565.55,71186.92,General
C6,25-11-2024,UPI/General Txn,DEBIT,3549.99,98691.37,General
C6,25-11-2024,NEFT/FACTORY WAGE,CREDIT,8000,54623.73,Salary
C6,25-11-2024,NEFT/FACTORY WAGE,CREDIT,8000,77470.17,Salary
C6,25-11-2024,UPI/General Txn,DEBIT,2400.23,37361.14,General
C6,25-11-2024,UPI/General Txn,DEBIT,2852.32,43559.75,General
C6,25-11-2024,NEFT/FACTORY WAGE,CREDIT,8000,55842.15,Salary
C6,26-11-2024,UPI/General Txn,CREDIT,2718.05,16771.26,General
C6,26-11-2024,UPI/General Txn,DEBIT,3073.97,53267.49,General
C6,26-11-2024,UPI/General Txn,DEBIT,2745.68,47775.36,General
C6,26-11-2024,UPI/General Txn,CREDIT,4975.53,78377.34,General
C6,26-11-2024,UPI/General Txn,DEBIT,455.97,37728.58,General
C6,26-11-2024,UPI/General Txn,DEBIT,2997.67,36939.11,General
C6,26-11-2024,UPI/General Txn,CREDIT,4235.08,89782.43,General
C6,26-11-2024,UPI/General Txn,DEBIT,214.53,13523.92,General
C6,26-11-2024,UPI/General Txn,DEBIT,4722.01,43729.68,General
C6,26-11-2024,UPI/General Txn,CREDIT,3537.56,46000.66,General
C6,26-11-2024,UPI/General Txn,DEBIT,4820.62,38633.9,General
C6,27-11-2024,UPI/General Txn,DEBIT,4891.11,76344.19,General
C6,27-11-2024,UPI/General Txn,CREDIT,4903.95,93517.91,General
C6,27-11-2024,UPI/General Txn,CREDIT,4709.65,36759.48,General
C6,27-11-2024,UPI/General Txn,DEBIT,2601.43,46596.49,General
C6,27-11-2024,UPI/General Txn,DEBIT,2338.9,67425.46,General
C6,27-11-2024,UPI/General Txn,CREDIT,776.05,39124.56,General
C6,27-11-2024,UPI/General Txn,DEBIT,1005.9,10560.63,General
C6,27-11-2024,UPI/General Txn,DEBIT,3397.57,28752.76,General
C6,27-11-2024,UPI/General Txn,CREDIT,3081.9,94056.57,General
C6,27-11-2024,UPI/General Txn,DEBIT,2235.14,17109.16,General
C6,28-11-2024,UPI/General Txn,CREDIT,4720.82,51710.45,General
C6,28-11-2024,UPI/General Txn,DEBIT,464.8,81305.11,General
C6,28-11-2024,UPI/General Txn,CREDIT,4420.04,72379.6,General
C6,28-11-2024,UPI/General Txn,DEBIT,1895.56,11418.34,General
C6,28-11-2024,UPI/General Txn,CREDIT,2812.41,37911.99,General
C6,28-11-2024,UPI/General Txn,DEBIT,4183.85,32577.08,General
C6,28-11-2024,UPI/General Txn,DEBIT,3919.56,1285.73,General
C6,28-11-2024,UPI/General Txn,DEBIT,2932.09,84611.84,General
C6,28-11-2024,UPI/General Txn,DEBIT,1899.13,71320.36,General
C6,28-11-2024,UPI/General Txn,DEBIT,188.5,7273.56,General
C6,28-11-2024,UPI/General Txn,CREDIT,2056.56,41590.87,General
C6,28-11-2024,UPI/General Txn,CREDIT,4758.13,17996.03,General
C6,29-11-2024,UPI/General Txn,CREDIT,1464.39,99196.07,General
C6,29-11-2024,UPI/General Txn,CREDIT,2565.18,88854.99,General
C6,29-11-2024,UPI/General Txn,CREDIT,4438.85,1500.63,General
C6,29-11-2024,UPI/General Txn,DEBIT,535.9,16930.86,General
C6,29-11-2024,UPI/General Txn,CREDIT,1382.91,24796.68,General
C6,29-11-2024,UPI/General Txn,CREDIT,767.62,8176.31,General
C6,29-11-2024,UPI/General Txn,CREDIT,4713.83,1618.45,General
C6,29-11-2024,UPI/General Txn,CREDIT,422.96,94354.14,General
C6,29-11-2024,UPI/General Txn,DEBIT,3243.25,10055.22,General
C6,30-11-2024,UPI/General Txn,DEBIT,1921.83,61431.42,General
C6,30-11-2024,UPI/General Txn,DEBIT,4234.82,98124.43,General
C6,30-11-2024,UPI/General Txn,CREDIT,3318.99,19407.05,General
C6,30-11-2024,UPI/General Txn,DEBIT,496.27,74642.95,General
C6,30-11-2024,UPI/General Txn,CREDIT,1214.32,6270.77,General
C6,30-11-2024,UPI/General Txn,DEBIT,2890.61,5341.16,General
C6,30-11-2024,UPI/General Txn,CREDIT,2365.64,59771.2,General
C6,30-11-2024,UPI/General Txn,DEBIT,3434.38,95741.13,General
C6,30-11-2024,UPI/General Txn,DEBIT,1356.49,87848.4,General
C6,30-11-2024,UPI/General Txn,CREDIT,2912.61,56615.66,General
C6,30-11-2024,UPI/General Txn,CREDIT,1703.42,23473.33,General
C6,30-11-2024,UPI/General Txn,CREDIT,3264.71,41907.23,General
C7,01-09-2024,UPI/General Txn,CREDIT,1145.36,35116.76,General
C7,01-09-2024,UPI/General Txn,CREDIT,3016.37,95698.44,General
C7,01-09-2024,UPI/General Txn,CREDIT,3853.36,83796.9,General
C7,01-09-2024,UPI/General Txn,DEBIT,531.64,97763.02,General
C7,01-09-2024,UPI/General Txn,CREDIT,1090.7,81282.74,General
C7,01-09-2024,UPI/General Txn,DEBIT,504.95,4516.65,General
C7,01-09-2024,UPI/General Txn,DEBIT,1728.22,35827.71,General
C7,01-09-2024,UPI/General Txn,CREDIT,2851.25,22956.12,General
C7,01-09-2024,UPI/General Txn,CREDIT,997.56,89347.78,General
C7,01-09-2024,UPI/General Txn,CREDIT,1145.35,44347.19,General
C7,01-09-2024,UPI/General Txn,DEBIT,2667.69,34402.12,General
C7,01-09-2024,UPI/General Txn,CREDIT,4600.14,53464.03,General
C7,02-09-2024,UPI/General Txn,CREDIT,4324.02,4852.86,General
C7,02-09-2024,UPI/General Txn,DEBIT,2203.41,59240.31,General
C7,02-09-2024,UPI/General Txn,CREDIT,1173.24,89208.58,General
C7,02-09-2024,UPI/General Txn,DEBIT,4661.65,55169.08,General
C7,02-09-2024,UPI/General Txn,CREDIT,4841.6,80219.99,General
C7,02-09-2024,UPI/General Txn,CREDIT,1974.86,41183.33,General
C7,02-09-2024,UPI/General Txn,DEBIT,775.71,33753.98,General
C7,02-09-2024,UPI/General Txn,CREDIT,360.06,92774.19,General
C7,02-09-2024,UPI/General Txn,CREDIT,3552.97,36650.5,General
C7,02-09-2024,UPI/General Txn,CREDIT,3137.39,8926.1,General
C7,02-09-2024,UPI/General Txn,DEBIT,4808.51,21393.01,General
C7,03-09-2024,UPI/General Txn,DEBIT,3673.01,59812.6,General
C7,03-09-2024,UPI/General Txn,CREDIT,2750.13,90329.02,General
C7,03-09-2024,UPI/General Txn,DEBIT,1690.31,49845.07,General
C7,03-09-2024,UPI/General Txn,DEBIT,3529.2,66942.16,General
C7,03-09-2024,UPI/General Txn,DEBIT,3040.43,10873.26,General
C7,03-09-2024,UPI/General Txn,DEBIT,508.34,46807.27,General
C7,03-09-2024,UPI/General Txn,CREDIT,2586.8,10380.72,General
C7,03-09-2024,UPI/General Txn,DEBIT,4932.77,15090.1,General
C7,03-09-2024,UPI/General Txn,CREDIT,4046.66,68515.74,General
C7,04-09-2024,UPI/General Txn,DEBIT,3465.01,17650.82,General
C7,04-09-2024,UPI/General Txn,CREDIT,216.59,92018.35,General
C7,04-09-2024,UPI/General Txn,CREDIT,1644.12,70164.63,General
C7,04-09-2024,UPI/General Txn,DEBIT,507.47,99822.88,General
C7,04-09-2024,UPI/General Txn,DEBIT,4475.55,19041.85,General
C7,04-09-2024,UPI/General Txn,CREDIT,4515.47,87320.37,General
C7,04-09-2024,UPI/General Txn,DEBIT,391.65,86133.23,General
C7,04-09-2024,UPI/General Txn,DEBIT,3821.78,8815.05,General
C7,05-09-2024,UPI/General Txn,DEBIT,1752.58,90744.05,General
C7,05-09-2024,UPI/General Txn,CREDIT,1800.42,44575.3,General
C7,05-09-2024,UPI/General Txn,CREDIT,4463.92,4167.07,General
C7,05-09-2024,UPI/General Txn,CREDIT,1484.35,10889.41,General
C7,05-09-2024,UPI/General Txn,DEBIT,2270.42,84607.96,General
C7,05-09-2024,UPI/General Txn,DEBIT,2372.11,93144.28,General
C7,05-09-2024,UPI/General Txn,CREDIT,3570.66,64747.42,General
C7,05-09-2024,UPI/General Txn,DEBIT,4575.93,5766.31,General
C7,06-09-2024,UPI/General Txn,DEBIT,1510.44,97013.64,General
C7,06-09-2024,UPI/General Txn,DEBIT,3887.02,21123.08,General
C7,06-09-2024,UPI/General Txn,DEBIT,4496.59,1297.42,General
C7,06-09-2024,UPI/General Txn,DEBIT,1806.23,87950.4,General
C7,06-09-2024,UPI/General Txn,CREDIT,2199.2,7376.54,General
C7,06-09-2024,UPI/General Txn,DEBIT,2759.53,95585.76,General
C7,06-09-2024,UPI/General Txn,CREDIT,4953.38,88169.51,General
C7,06-09-2024,UPI/General Txn,DEBIT,3121.34,96024.59,General
C7,06-09-2024,UPI/General Txn,DEBIT,1859.95,91020.95,General
C7,06-09-2024,UPI/General Txn,CREDIT,3461.52,15504.28,General
C7,06-09-2024,UPI/General Txn,DEBIT,1870.6,4292.51,General
C7,07-09-2024,UPI/General Txn,DEBIT,4822.4,64768.41,General
C7,07-09-2024,UPI/General Txn,CREDIT,2049.14,94347.55,General
C7,07-09-2024,UPI/General Txn,DEBIT,4553.28,8295.09,General
C7,07-09-2024,UPI/General Txn,CREDIT,1995.6,48272.56,General
C7,07-09-2024,UPI/General Txn,DEBIT,316.04,99615.48,General
C7,07-09-2024,UPI/General Txn,DEBIT,2554.67,71948.99,General
C7,07-09-2024,UPI/General Txn,DEBIT,4786.44,57457.32,General
C7,07-09-2024,UPI/General Txn,CREDIT,1515.98,86326.91,General
C7,07-09-2024,UPI/General Txn,CREDIT,200.5,49586.87,General
C7,07-09-2024,UPI/General Txn,DEBIT,1947.19,34083.25,General
C7,07-09-2024,UPI/General Txn,DEBIT,139.44,63655.43,General
C7,08-09-2024,UPI/General Txn,DEBIT,457.1,98551.45,General
C7,08-09-2024,UPI/General Txn,DEBIT,1634.21,89985.55,General
C7,08-09-2024,UPI/General Txn,DEBIT,999.86,46478.47,General
C7,08-09-2024,UPI/General Txn,DEBIT,1348.38,63145.9,General
C7,08-09-2024,UPI/General Txn,DEBIT,3341.31,22664.68,General
C7,08-09-2024,UPI/General Txn,CREDIT,1184.48,85745.14,General
C7,08-09-2024,UPI/General Txn,DEBIT,441.75,57560.45,General
C7,08-09-2024,UPI/General Txn,CREDIT,3251.44,84054.1,General
C7,09-09-2024,UPI/General Txn,DEBIT,1845.23,64083.47,General
C7,09-09-2024,UPI/General Txn,CREDIT,4799.47,51533.24,General
C7,09-09-2024,UPI/General Txn,DEBIT,1290.58,88753.45,General
C7,09-09-2024,UPI/General Txn,CREDIT,671.58,39865.63,General
C7,09-09-2024,UPI/General Txn,DEBIT,1177.73,62010.36,General
C7,09-09-2024,UPI/General Txn,CREDIT,131.83,95811.09,General
C7,09-09-2024,UPI/General Txn,CREDIT,4625.3,34074.22,General
C7,09-09-2024,UPI/General Txn,CREDIT,4394.64,33004.48,General
C7,10-09-2024,UPI/General Txn,DEBIT,4317.45,17928.2,General
C7,10-09-2024,UPI/General Txn,CREDIT,3711.04,31856.8,General
C7,10-09-2024,UPI/General Txn,DEBIT,2036.68,95371.87,General
C7,10-09-2024,UPI/General Txn,DEBIT,1277.32,79936.61,General
C7,10-09-2024,UPI/General Txn,DEBIT,4435.25,46299.74,General
C7,10-09-2024,UPI/General Txn,DEBIT,1833.24,8696.03,General
C7,10-09-2024,UPI/General Txn,CREDIT,2363.52,89102.89,General
C7,10-09-2024,UPI/General Txn,DEBIT,3505.02,1108.64,General
C7,10-09-2024,UPI/General Txn,DEBIT,2280.1,80314.16,General
C7,10-09-2024,UPI/General Txn,DEBIT,4225.08,71655.73,General
C7,10-09-2024,UPI/General Txn,DEBIT,2798.58,19715.47,General
C7,10-09-2024,UPI/General Txn,DEBIT,3532.08,10798.49,General
C7,11-09-2024,UPI/General Txn,DEBIT,3655.23,7684.99,General
C7,11-09-2024,UPI/General Txn,DEBIT,4543.83,52703.14,General
C7,11-09-2024,UPI/General Txn,DEBIT,4558.32,68953.15,General
C7,11-09-2024,UPI/General Txn,CREDIT,2871.16,11535.18,General
C7,11-09-2024,UPI/General Txn,CREDIT,649.12,21932.16,General
C7,11-09-2024,UPI/General Txn,DEBIT,1920,73302.67,General
C7,11-09-2024,UPI/General Txn,CREDIT,4415.55,69336.47,General
C7,11-09-2024,UPI/General Txn,DEBIT,2405.18,38790.26,General
C7,11-09-2024,UPI/General Txn,DEBIT,2632.14,75290.83,General
C7,11-09-2024,UPI/General Txn,DEBIT,3888.32,48396.27,General
C7,11-09-2024,UPI/General Txn,DEBIT,3851.38,7649.71,General
C7,11-09-2024,UPI/General Txn,DEBIT,4897.54,51343.51,General
C7,12-09-2024,UPI/General Txn,DEBIT,2450,80566.88,General
C7,12-09-2024,UPI/General Txn,CREDIT,1452.94,86757.03,General
C7,12-09-2024,UPI/General Txn,DEBIT,3321.05,17644.01,General
C7,12-09-2024,UPI/General Txn,DEBIT,3794.56,1120.7,General
C7,12-09-2024,UPI/General Txn,DEBIT,970.4,61889.15,General
C7,12-09-2024,UPI/General Txn,DEBIT,2729.61,14391.76,General
C7,12-09-2024,UPI/General Txn,DEBIT,4733.02,25944.24,General
C7,12-09-2024,UPI/General Txn,CREDIT,1459.38,98752.9,General
C7,12-09-2024,UPI/General Txn,DEBIT,3308.69,92530.92,General
C7,12-09-2024,UPI/General Txn,DEBIT,4315.25,7537.86,General
C7,12-09-2024,UPI/General Txn,CREDIT,4872.3,58150.16,General
C7,12-09-2024,UPI/General Txn,DEBIT,3581.65,67639.5,General
C7,13-09-2024,UPI/General Txn,DEBIT,725.15,97888.88,General
C7,13-09-2024,UPI/General Txn,DEBIT,1457.29,22682.73,General
C7,13-09-2024,UPI/General Txn,CREDIT,742.88,50304.68,General
C7,13-09-2024,UPI/General Txn,DEBIT,4267.38,69849.81,General
C7,13-09-2024,UPI/General Txn,CREDIT,605.85,72067.38,General
C7,13-09-2024,UPI/General Txn,DEBIT,303,50830.47,General
C7,13-09-2024,UPI/General Txn,DEBIT,2147.85,41308.64,General
C7,13-09-2024,UPI/General Txn,DEBIT,2039.78,68536.01,General
C7,14-09-2024,UPI/General Txn,DEBIT,1787.73,93555.37,General
C7,14-09-2024,UPI/General Txn,CREDIT,2255.85,36230.03,General
C7,14-09-2024,UPI/General Txn,DEBIT,4525.16,61499.42,General
C7,14-09-2024,UPI/General Txn,DEBIT,1198.8,68694.91,General
C7,14-09-2024,UPI/General Txn,DEBIT,3293.63,42155.35,General
C7,14-09-2024,UPI/General Txn,DEBIT,4428.96,47497.97,General
C7,14-09-2024,UPI/General Txn,DEBIT,1952.79,86199.46,General
C7,14-09-2024,UPI/General Txn,DEBIT,879.69,12813.83,General
C7,15-09-2024,UPI/General Txn,CREDIT,1391.99,7621.2,General
C7,15-09-2024,UPI/General Txn,DEBIT,1996.79,15932.74,General
C7,15-09-2024,UPI/General Txn,DEBIT,497.68,93949.71,General
C7,15-09-2024,UPI/General Txn,DEBIT,2157.02,50607.63,General
C7,15-09-2024,UPI/General Txn,CREDIT,1897.77,96915.06,General
C7,15-09-2024,UPI/General Txn,CREDIT,2146.65,46589.95,General
C7,15-09-2024,UPI/General Txn,DEBIT,3790.4,38933.31,General
C7,15-09-2024,UPI/General Txn,DEBIT,3532.09,9327.15,General
C7,16-09-2024,UPI/General Txn,CREDIT,4040.49,36805.38,General
C7,16-09-2024,UPI/General Txn,CREDIT,1585.66,78101.49,General
C7,16-09-2024,UPI/General Txn,CREDIT,3937.79,65946.68,General
C7,16-09-2024,UPI/General Txn,CREDIT,2260.78,39760.11,General
C7,16-09-2024,UPI/General Txn,CREDIT,1062.1,60861.26,General
C7,16-09-2024,UPI/General Txn,DEBIT,1023.97,57187.74,General
C7,16-09-2024,UPI/General Txn,CREDIT,1784.57,65075.1,General
C7,16-09-2024,UPI/General Txn,CREDIT,1946.95,19787.5,General
C7,16-09-2024,UPI/General Txn,CREDIT,4247.9,14334.27,General
C7,16-09-2024,UPI/General Txn,DEBIT,4422.11,9757.51,General
C7,16-09-2024,UPI/General Txn,CREDIT,4846.42,22427.77,General
C7,16-09-2024,UPI/General Txn,DEBIT,2113.58,92043.88,General
C7,17-09-2024,UPI/General Txn,CREDIT,4710.11,27388.95,General
C7,17-09-2024,UPI/General Txn,DEBIT,841.4,53846.29,General
C7,17-09-2024,UPI/General Txn,DEBIT,2515.66,74250.62,General
C7,17-09-2024,UPI/General Txn,DEBIT,4658.5,64307.53,General
C7,17-09-2024,UPI/General Txn,DEBIT,3649.34,66143.49,General
C7,17-09-2024,UPI/General Txn,CREDIT,2897.38,27103.3,General
C7,17-09-2024,UPI/General Txn,CREDIT,1084.96,80694.8,General
C7,17-09-2024,UPI/General Txn,CREDIT,4448.07,94776.24,General
C7,17-09-2024,UPI/General Txn,DEBIT,4873.13,89007.38,General
C7,17-09-2024,UPI/General Txn,CREDIT,3366.88,53631.25,General
C7,18-09-2024,UPI/General Txn,DEBIT,1303.06,94987.02,General
C7,18-09-2024,UPI/General Txn,DEBIT,270.2,8677.28,General
C7,18-09-2024,UPI/General Txn,CREDIT,3561.39,84985.61,General
C7,18-09-2024,UPI/General Txn,CREDIT,2692.11,3770.95,General
C7,18-09-2024,UPI/General Txn,CREDIT,4902.68,37609.7,General
C7,18-09-2024,UPI/General Txn,CREDIT,2387.83,91697.62,General
C7,18-09-2024,UPI/General Txn,CREDIT,2862.21,50438.57,General
C7,18-09-2024,UPI/General Txn,CREDIT,4000.72,59095.83,General
C7,18-09-2024,UPI/General Txn,CREDIT,4485.08,72452.82,General
C7,19-09-2024,UPI/General Txn,CREDIT,4740.25,96738.38,General
C7,19-09-2024,UPI/General Txn,CREDIT,2239.27,99121.69,General
C7,19-09-2024,UPI/General Txn,CREDIT,1427.19,93188.14,General
C7,19-09-2024,UPI/General Txn,CREDIT,3013.77,96265.24,General
C7,19-09-2024,UPI/General Txn,DEBIT,411.55,90688.53,General
C7,19-09-2024,UPI/General Txn,DEBIT,719.72,34982.5,General
C7,19-09-2024,UPI/General Txn,DEBIT,1912.7,57695.97,General
C7,19-09-2024,UPI/General Txn,CREDIT,4633.94,51296.51,General
C7,19-09-2024,UPI/General Txn,DEBIT,4092.35,76281.36,General
C7,19-09-2024,UPI/General Txn,CREDIT,3020.13,78866.21,General
C7,20-09-2024,UPI/General Txn,CREDIT,2921.01,30906.62,General
C7,20-09-2024,UPI/General Txn,DEBIT,2288.75,85491.41,General
C7,20-09-2024,UPI/General Txn,CREDIT,1273.69,87141.46,General
C7,20-09-2024,UPI/General Txn,DEBIT,1453.3,37426.33,General
C7,20-09-2024,UPI/General Txn,DEBIT,3615.28,27303.81,General
C7,20-09-2024,UPI/General Txn,CREDIT,1985.55,6211.27,General
C7,20-09-2024,UPI/General Txn,CREDIT,3371.72,65415.85,General
C7,20-09-2024,UPI/General Txn,DEBIT,2959.25,79471.22,General
C7,20-09-2024,UPI/General Txn,CREDIT,871.32,81841.22,General
C7,20-09-2024,UPI/General Txn,CREDIT,1574.89,88726.96,General
C7,21-09-2024,UPI/General Txn,DEBIT,3620.13,45827.71,General
C7,21-09-2024,UPI/General Txn,CREDIT,2121.98,23374.54,General
C7,21-09-2024,UPI/General Txn,DEBIT,4809.15,3968.78,General
C7,21-09-2024,UPI/General Txn,DEBIT,3263.52,50072.56,General
C7,21-09-2024,UPI/General Txn,CREDIT,2701.07,92055.5,General
C7,21-09-2024,UPI/General Txn,DEBIT,796.23,8860.68,General
C7,21-09-2024,UPI/General Txn,CREDIT,3676.46,10145.43,General
C7,21-09-2024,UPI/General Txn,CREDIT,4669.41,32515.23,General
C7,21-09-2024,UPI/General Txn,CREDIT,1124.66,74173.31,General
C7,22-09-2024,UPI/General Txn,CREDIT,2221.43,26716.4,General
C7,22-09-2024,UPI/General Txn,CREDIT,4236.29,5812.33,General
C7,22-09-2024,UPI/General Txn,DEBIT,2536.38,87099.67,General
C7,22-09-2024,UPI/General Txn,DEBIT,4675.42,69458.6,General
C7,22-09-2024,UPI/General Txn,CREDIT,2113.52,87655.9,General
C7,22-09-2024,UPI/General Txn,DEBIT,4119.74,90588.79,General
C7,22-09-2024,UPI/General Txn,DEBIT,2367.72,58153.17,General
C7,22-09-2024,UPI/General Txn,CREDIT,2061.49,41267.03,General
C7,22-09-2024,UPI/General Txn,DEBIT,1055.4,12036.04,General
C7,23-09-2024,UPI/General Txn,DEBIT,3263.96,92575.04,General
C7,23-09-2024,UPI/General Txn,CREDIT,3183.57,81713.82,General
C7,23-09-2024,UPI/General Txn,DEBIT,4086.99,3434.07,General
C7,23-09-2024,UPI/General Txn,CREDIT,4686.65,65258.64,General
C7,23-09-2024,UPI/General Txn,DEBIT,3325.6,4600.29,General
C7,23-09-2024,UPI/General Txn,CREDIT,4611.8,85777.15,General
C7,23-09-2024,UPI/General Txn,DEBIT,973.09,7505.55,General
C7,23-09-2024,UPI/General Txn,CREDIT,1012.91,66594.24,General
C7,24-09-2024,UPI/General Txn,DEBIT,687.58,60817.32,General
C7,24-09-2024,UPI/General Txn,DEBIT,1210.87,77154.7,General
C7,24-09-2024,UPI/General Txn,CREDIT,1166.32,53379.57,General
C7,24-09-2024,UPI/General Txn,DEBIT,3174.98,49943.34,General
C7,24-09-2024,UPI/General Txn,DEBIT,905.94,20647.49,General
C7,24-09-2024,UPI/General Txn,CREDIT,1070.77,35755.38,General
C7,24-09-2024,UPI/General Txn,CREDIT,855.46,18425.02,General
C7,24-09-2024,UPI/General Txn,DEBIT,3632.14,57985.73,General
C7,24-09-2024,UPI/General Txn,CREDIT,3192.72,78625.21,General
C7,25-09-2024,NEFT/INFOSYS SALARY,CREDIT,80000,82897.45,Salary
C7,25-09-2024,UPI/General Txn,DEBIT,4313.05,91044.92,General
C7,25-09-2024,UPI/General Txn,DEBIT,826.96,64353.73,General
C7,25-09-2024,NEFT/WIPRO SALARY,CREDIT,50000,61978.91,Salary
C7,25-09-2024,UPI/General Txn,DEBIT,4478.75,1140.99,General
C7,25-09-2024,NEFT/WIPRO SALARY,CREDIT,80000,83002.25,Salary
